PUF_ID,HEALTH,SWB_1,SWB_2,SWB_3,FWBscore,FWB1_1,FWB1_2,FWB1_4,FWB2_2,FSscore,ACT1_2,FINGOALS,CHANGEABLE,GOALCONF,EARNERS,VOLATILITY,SNAP,MATHARDSHIP_1,MATHARDSHIP_2,MATHARDSHIP_4,MATHARDSHIP_5,BENEFITS_1,CONNECT,DISTRESS,SELFCONTROL_2,SELFCONTROL_3,OUTLOOK_2,PEM,HOUSESAT,LIFEEXPECT,HHEDUC,PPINCIMP,PPREG4,PPREG9,fpl,agecat,generation,PPGENDER,PPMARIT,PPETHM
8010,0,7,7,7,54,3,5,4,3,70,4,1,2,3,2,2,0,1,1,1,1,1,100,2,3,4,5,6,4,98,4,9,1,2,3,4,2,1,1,1
14303,0,4,5,7,44,3,3,3,2,41,3,1,4,3,1,1,0,2,2,2,2,1,100,3,2,2,3,4,3,0,4,7,2,3,3,5,2,1,1,1
12642,1,6,5,7,33,2,3,2,2,39,3,0,4,3,1,2,1,2,1,1,1,0,80,4,2,2,3,6,2,85,1,1,2,3,1,2,4,2,5,2
9455,0,5,6,6,78,5,5,5,5,85,5,1,4,4,1,1,0,1,1,1,1,1,80,2,3,4,2,6,3,100,4,9,3,7,3,4,3,1,3,4
12424,1,6,7,7,48,3,3,3,2,44,3,1,3,2,2,1,0,1,1,1,1,1,50,4,3,3,4,2,4,0,2,7,3,5,3,4,3,1,1,1
11365,1,4,3,4,45,1,2,2,3,44,4,0,2,3,1,1,1,1,2,2,2,0,-1,3,3,2,3,6,3,50,3,1,2,3,2,6,2,2,2,3
10149,1,6,6,5,65,4,4,4,3,60,4,1,2,4,1,1,0,1,1,1,1,1,80,2,2,3,4,6,4,20,5,6,3,5,3,5,2,2,3,1
13194,0,6,6,6,61,3,3,4,2,42,3,0,5,3,2,2,0,1,1,1,1,0,95,1,2,1,3,6,4,-2,2,4,3,6,3,8,1,1,1,1
13009,0,6,6,6,63,5,4,5,2,63,5,1,4,4,2,1,0,1,1,1,1,0,75,3,2,4,3,3,4,-2,3,9,1,2,3,8,1,2,1,1
8332,0,7,7,7,77,4,4,4,4,77,4,1,2,4,2,1,0,1,1,1,1,1,100,1,4,3,5,3,4,100,3,8,2,3,3,6,2,2,1,1
12960,1,5,4,6,33,1,3,2,2,44,4,0,5,3,2,2,1,2,2,2,2,1,70,4,2,3,2,3,2,80,3,1,3,5,1,4,3,1,1,1
13871,0,7,7,7,59,2,3,3,5,80,5,1,6,4,2,1,1,1,1,1,1,1,85,3,4,4,2,3,3,100,2,3,2,3,1,2,4,1,1,1
9456,1,6,6,6,54,5,3,3,2,45,3,1,6,3,2,1,0,1,1,1,1,1,90,2,3,3,4,7,3,100,3,4,3,7,3,7,2,2,1,1
10150,1,4,4,4,61,4,3,4,3,45,3,0,4,3,2,1,0,1,1,1,1,0,100,4,3,3,3,5,2,-2,4,4,1,2,3,8,1,2,1,1
7868,1,6,6,6,61,4,4,4,4,53,5,1,6,4,2,1,0,1,1,1,1,1,100,2,3,3,4,6,3,50,2,9,4,8,3,5,2,1,1,4
9213,1,6,5,4,63,4,4,3,4,52,4,0,2,3,2,1,0,1,1,1,1,1,95,3,2,3,3,1,4,50,5,5,2,3,3,6,2,2,1,1
11936,0,7,7,7,88,5,5,5,5,59,5,1,6,4,2,1,0,1,1,1,1,0,100,1,4,4,5,7,4,-2,4,8,3,7,3,8,1,1,5,1
9457,1,6,5,5,65,3,3,2,4,29,3,0,6,2,3,1,0,1,1,1,2,1,2,4,1,2,4,5,4,10,5,8,2,3,3,6,2,1,3,1
8740,0,6,6,7,77,4,5,4,5,56,4,1,2,3,3,1,0,1,1,1,1,1,90,3,3,3,4,5,4,80,5,8,2,3,3,5,2,1,1,3
8011,0,7,7,7,43,2,3,4,2,45,3,0,5,3,1,1,0,3,2,2,2,0,75,1,3,4,4,5,4,100,2,5,4,8,3,3,3,2,1,1
9458,0,6,6,6,63,3,4,4,3,45,4,0,4,3,2,1,0,1,1,1,1,1,100,2,3,4,4,6,4,100,5,8,3,7,3,6,2,2,1,4
11366,1,5,5,7,49,2,1,3,2,63,4,0,2,3,2,2,1,2,1,2,1,1,3,5,2,2,4,5,2,80,2,3,1,1,3,2,4,2,5,1
14324,1,4,7,5,38,2,3,2,1,54,4,1,3,4,1,3,1,2,3,2,2,0,10,4,3,3,3,1,1,95,3,3,2,3,2,3,3,2,1,2
13251,0,7,7,7,54,2,3,1,4,79,5,0,4,3,3,1,0,1,1,1,1,1,50,3,4,4,5,6,4,100,5,8,2,4,3,1,4,2,4,1
10369,0,5,5,5,54,3,3,3,5,43,4,1,1,4,2,2,0,1,1,1,1,1,100,3,4,4,3,3,3,100,3,7,1,2,3,6,2,2,1,1
13483,1,5,3,6,43,1,2,1,2,25,2,0,6,1,2,1,0,2,2,2,1,0,100,4,2,2,3,4,3,50,2,1,3,5,1,6,2,2,3,1
8741,1,2,4,7,37,2,2,2,1,45,3,1,3,2,2,1,0,1,1,1,1,0,-1,4,3,2,3,5,3,70,3,6,4,9,3,4,3,1,1,3
9935,1,6,5,5,55,4,2,4,4,43,3,0,1,3,2,1,0,1,1,2,1,1,80,2,3,3,2,5,4,-2,4,7,3,5,3,8,1,1,1,1
12525,1,5,5,3,55,1,3,5,5,45,3,1,6,4,1,1,0,1,1,1,1,1,0,4,3,2,3,6,3,50,3,6,4,9,3,6,2,2,3,1
10572,0,7,7,7,74,4,5,4,5,58,5,1,1,4,2,1,0,1,1,1,1,1,80,2,3,3,3,3,4,95,4,7,4,8,3,2,4,2,1,1
7745,1,4,4,4,49,3,3,3,3,42,3,0,4,3,1,1,0,2,2,2,2,0,3,3,3,3,3,6,4,80,4,7,1,2,3,4,3,2,4,1
12712,0,5,6,6,39,1,1,3,2,46,4,1,4,3,2,1,0,3,3,1,1,0,85,3,2,3,3,4,2,80,3,5,3,5,3,2,4,2,1,1
8975,1,5,5,7,44,3,3,3,4,59,4,1,2,4,1,1,0,1,1,2,2,1,90,4,2,3,4,7,3,50,3,6,3,5,3,3,3,1,4,1
10151,0,7,6,7,60,3,5,5,4,60,5,1,4,4,3,1,0,1,1,1,1,1,-1,3,-1,-1,3,-1,4,-1,-1,4,4,8,3,1,4,2,4,3
8742,1,1,1,1,21,1,1,1,1,8,1,1,4,1,1,3,0,2,2,2,2,0,50,5,1,2,3,3,1,50,3,3,1,2,1,2,4,1,1,3
13820,1,4,6,6,23,1,1,1,1,58,3,1,5,2,1,3,1,2,2,1,2,1,100,4,4,3,2,5,2,50,2,1,1,2,1,2,4,2,4,1
10370,0,3,5,4,43,2,2,3,2,39,3,0,5,3,1,2,0,1,1,1,1,0,90,4,3,3,4,2,3,100,4,7,3,5,3,6,2,2,2,1
11103,0,1,2,5,27,1,1,1,1,39,1,1,6,2,2,1,0,1,1,3,1,0,80,5,4,1,4,1,1,75,4,7,3,7,3,2,4,2,4,3
11844,0,6,5,7,72,3,3,3,5,50,4,1,6,3,1,2,0,1,1,1,1,0,99,3,4,3,5,7,4,-2,4,9,3,5,3,8,1,1,1,1
12098,1,7,7,5,63,3,3,4,3,62,4,0,4,4,1,1,0,1,1,1,1,1,85,3,1,3,1,1,3,-2,3,2,3,6,3,8,1,2,2,2
14371,0,6,6,6,75,4,4,4,4,50,4,1,5,3,1,2,0,1,1,1,1,1,90,5,3,3,4,6,4,90,5,7,3,5,3,6,2,2,3,1
11630,1,4,4,4,34,4,2,3,1,51,4,1,4,3,2,1,0,2,1,1,1,0,98,3,2,2,3,2,3,100,2,2,4,8,2,8,1,1,1,1
14327,0,7,7,7,59,5,5,5,3,46,3,1,1,3,2,1,0,1,1,2,3,0,100,5,1,2,1,7,4,100,5,8,4,9,3,6,2,2,1,1
11240,0,7,7,7,78,5,4,5,5,69,5,1,1,4,1,1,0,1,1,1,1,1,100,2,4,4,4,3,4,40,2,1,3,6,1,2,4,1,1,1
10573,0,6,6,6,79,3,5,5,5,62,5,1,2,4,1,1,0,1,1,1,1,1,89,2,4,4,3,5,3,100,5,9,1,2,3,4,2,2,1,1
14313,0,4,6,6,51,2,3,2,4,42,3,1,2,3,1,1,0,1,1,1,1,1,20,2,3,3,4,6,3,90,4,4,3,5,3,4,2,1,4,1
7746,0,4,6,7,49,1,3,3,3,55,4,1,4,3,1,1,1,2,2,2,2,1,0,3,3,3,3,4,1,100,3,1,2,3,1,2,4,2,4,2
10371,0,6,5,7,61,4,4,4,5,64,4,1,2,4,2,2,0,1,1,1,1,1,80,4,4,4,5,6,4,90,4,9,3,7,3,3,3,1,5,1
11104,0,6,6,5,81,5,4,4,5,52,4,1,3,4,2,1,0,1,1,1,1,0,70,2,3,3,2,6,4,-2,5,7,2,3,3,8,1,1,1,1
13774,1,4,4,4,49,3,3,3,3,42,3,0,4,3,1,2,8,2,2,2,2,0,5,3,3,3,3,4,3,41,3,6,2,3,3,2,4,1,4,1
12238,0,6,6,5,56,3,4,3,3,44,3,1,5,3,1,1,0,1,1,1,1,1,90,2,2,3,4,1,4,90,3,6,3,7,3,4,2,2,4,1
8743,0,7,7,6,71,3,4,4,5,55,5,0,2,4,2,1,0,1,1,1,1,1,50,2,2,3,5,5,4,100,4,5,3,6,3,2,4,2,1,1
10574,0,3,3,1,39,2,3,2,5,50,4,1,1,3,1,1,0,1,1,1,1,1,75,3,3,4,1,1,4,100,4,7,3,5,3,7,1,2,3,1
9709,0,4,7,6,34,1,3,3,5,77,5,1,6,4,1,2,1,1,1,1,1,1,100,3,4,4,5,1,1,80,3,1,4,9,1,2,4,1,1,1
9936,1,4,4,3,49,3,2,3,2,47,4,0,6,2,2,1,0,1,1,1,1,1,99,4,2,4,1,4,3,10,2,4,2,3,3,6,2,1,1,1
10152,0,6,6,6,64,3,3,4,4,57,4,1,2,4,2,1,0,1,1,1,1,0,90,3,3,4,4,3,3,80,4,2,1,2,2,7,1,2,3,1
13410,1,5,5,1,63,1,3,3,4,53,3,1,1,3,1,2,0,1,1,1,1,1,100,4,2,3,5,3,3,-2,4,3,3,5,3,8,1,1,3,2
10372,0,7,6,5,69,3,4,3,4,52,5,0,3,3,2,1,0,1,1,1,1,1,100,3,3,3,3,6,4,-2,4,5,4,8,3,8,1,2,1,1
9214,0,5,6,5,76,5,5,4,5,57,4,1,4,4,2,1,0,1,1,1,1,1,75,2,3,4,3,5,4,-2,4,7,2,4,3,8,1,1,1,1
11937,1,5,6,7,53,2,3,3,3,49,4,0,3,3,1,1,0,1,1,1,1,1,100,3,3,3,4,7,4,70,3,4,3,6,3,6,2,1,1,1
12902,0,6,7,6,75,1,5,1,5,64,5,1,1,4,2,1,0,1,1,1,1,1,64,4,3,4,5,2,4,85,5,9,4,9,3,2,4,1,1,1
11631,0,7,7,7,86,5,5,5,5,70,5,1,4,4,2,1,0,1,1,1,1,1,50,2,4,4,3,4,4,50,3,9,3,5,3,5,2,1,1,1
11938,0,4,5,4,41,2,2,2,2,37,3,1,4,2,1,2,1,2,2,1,1,1,30,4,3,3,3,5,3,85,2,1,1,2,1,2,4,2,1,1
12170,1,2,3,5,33,1,2,2,1,59,2,1,3,2,2,3,0,1,1,2,2,0,100,4,2,3,2,5,3,50,5,2,2,3,1,6,2,1,1,1
14312,1,5,6,6,57,4,4,4,4,56,4,1,3,4,2,1,0,1,1,1,1,1,60,4,3,3,5,7,3,90,5,9,4,8,3,3,3,1,1,1
10373,1,7,7,3,75,4,4,5,5,49,4,1,5,3,2,1,0,1,1,1,1,0,100,1,2,3,1,2,4,-2,4,4,1,2,3,8,1,1,1,1
7323,1,7,7,7,47,3,3,3,3,40,3,0,4,2,3,1,8,2,2,2,2,0,-1,3,2,3,3,4,3,-1,2,1,2,3,1,1,4,2,4,4
10575,1,4,3,7,32,2,1,3,1,53,4,1,5,2,2,3,0,2,2,1,1,1,-1,4,3,3,5,7,3,0,4,4,4,9,3,4,2,1,1,1
8744,0,7,7,7,52,3,3,3,4,36,2,1,6,3,2,2,0,1,1,1,1,1,50,2,3,2,4,6,4,90,2,6,2,3,3,5,2,2,1,1
9459,0,6,5,5,95,5,5,5,5,75,5,0,3,4,2,1,0,1,1,1,1,0,100,3,4,4,4,6,3,100,3,3,3,7,3,6,2,2,1,1
11105,1,5,5,7,40,1,1,1,1,82,5,1,3,3,2,1,1,2,2,3,3,0,80,5,3,3,1,1,1,0,3,1,4,8,1,5,2,1,3,3
10374,0,6,7,7,49,2,3,3,4,52,4,1,5,4,1,2,0,1,1,2,1,0,65,2,3,3,4,5,3,95,3,6,3,5,3,1,4,1,4,1
13272,1,7,7,7,66,3,3,4,4,39,4,1,6,3,2,1,0,1,1,1,1,0,10,2,3,4,4,7,4,-2,4,3,2,4,3,8,1,1,1,1
13355,1,5,4,5,49,3,4,3,4,57,3,1,3,3,1,1,0,1,1,1,1,1,80,4,3,3,4,5,4,85,5,4,3,7,3,5,2,1,4,1
12020,0,4,4,5,32,3,2,3,2,45,4,1,4,3,2,2,0,1,1,1,1,0,50,5,2,2,1,5,4,90,5,6,3,5,3,2,4,1,5,1
13822,1,1,3,5,21,1,1,1,1,38,3,1,5,2,1,1,0,3,3,3,3,0,90,5,1,2,1,1,3,15,3,1,3,5,1,2,4,2,5,1
12360,1,6,6,4,86,5,5,5,5,75,4,1,5,4,2,1,0,1,1,1,1,1,90,2,4,4,3,3,4,90,5,9,4,9,3,8,1,1,1,1
14163,0,6,7,7,61,4,2,4,2,44,3,1,2,3,1,1,0,1,1,1,1,1,75,4,1,2,3,5,3,100,3,5,4,9,3,2,4,1,1,1
9460,1,6,6,7,75,4,4,5,5,55,4,0,2,4,2,1,0,1,1,1,1,1,85,3,4,4,3,7,3,-2,4,7,3,5,3,8,1,1,1,1
10576,1,3,4,2,31,1,2,1,2,37,2,1,5,3,1,1,0,2,1,3,1,1,75,4,2,2,3,2,2,50,2,5,4,9,3,3,3,1,4,1
14296,0,7,7,7,77,4,4,4,5,67,5,0,6,4,2,2,0,1,1,1,1,1,50,1,4,4,5,2,4,-2,4,5,4,9,3,8,1,1,2,1
11241,1,1,7,7,65,3,4,3,5,45,2,1,4,3,1,2,0,1,1,1,1,0,100,3,3,2,3,7,1,100,2,8,1,1,3,5,2,1,3,1
14322,0,6,7,7,61,3,3,4,4,56,4,1,2,4,1,1,0,1,1,1,1,1,95,3,3,3,5,6,3,95,5,5,3,5,2,2,4,2,1,1
8135,1,5,6,7,57,2,4,4,5,52,4,1,3,3,2,1,0,1,1,1,1,1,50,5,3,4,5,6,4,90,4,8,1,2,3,2,4,2,5,1
13764,1,5,6,6,49,3,3,3,3,42,3,1,5,3,2,1,0,1,2,1,1,1,91,3,2,3,3,6,4,70,4,4,1,1,3,5,2,1,1,1
10771,0,5,4,5,43,3,3,2,2,43,3,1,3,3,2,2,0,1,1,1,1,1,90,4,2,2,4,3,3,100,5,7,1,2,3,2,4,1,1,3
13897,1,6,6,6,60,2,5,4,5,61,5,1,-1,4,1,2,0,1,1,2,1,0,100,1,3,4,4,7,4,75,3,6,1,2,3,4,3,2,1,1
9461,1,6,4,5,54,1,2,2,2,28,2,1,4,3,1,2,0,1,2,2,1,1,80,2,3,3,4,5,4,90,3,3,2,3,2,5,2,1,1,4
8537,0,5,5,5,49,3,3,3,3,42,3,0,4,2,2,1,0,1,1,1,1,1,100,4,3,3,3,4,3,50,4,8,3,6,3,4,3,2,1,1
13411,0,6,7,5,60,3,4,4,3,53,3,1,2,4,2,1,0,1,1,1,1,1,85,4,3,3,5,5,4,90,5,9,4,9,3,3,3,2,1,1
11733,1,6,6,6,66,4,4,4,5,55,4,1,2,4,2,1,0,1,1,1,1,1,80,3,3,3,4,5,4,85,4,9,4,9,3,3,3,2,1,1
12813,0,6,6,6,46,1,3,2,2,38,3,1,2,3,3,1,0,1,1,1,1,1,80,4,2,3,4,2,4,100,5,8,1,1,3,2,4,2,4,1
9937,0,6,6,7,68,5,4,4,5,63,5,1,1,4,2,1,0,1,1,1,1,1,65,4,3,4,5,3,4,50,5,7,3,5,3,3,3,2,1,1
10772,0,6,6,6,58,3,3,3,5,49,4,1,3,3,2,1,0,1,1,1,1,1,90,3,3,3,5,6,3,90,4,9,4,9,3,4,2,1,1,1
8745,0,6,5,4,74,4,4,4,3,48,4,1,4,4,1,2,0,1,1,1,1,0,90,3,3,3,3,5,4,95,4,6,1,1,3,6,2,2,2,1
10773,0,6,6,4,64,3,4,4,4,68,5,0,5,4,1,1,0,1,1,1,1,1,100,1,4,4,5,2,3,100,5,8,1,2,3,5,2,1,1,3
9215,0,5,5,6,74,5,5,5,5,68,5,1,5,4,1,1,0,1,1,1,1,1,97,4,3,4,3,6,3,50,3,7,3,5,3,2,4,2,1,1
12903,1,6,6,6,53,3,3,3,3,38,3,1,5,3,2,1,0,1,1,1,1,1,75,2,2,2,3,7,4,80,3,3,4,9,3,6,2,2,1,4
12171,0,5,5,5,63,5,3,4,5,54,3,1,2,4,2,1,0,1,1,1,1,1,90,3,3,3,3,7,4,100,5,4,2,4,3,2,4,1,1,1
12904,0,7,7,5,84,5,5,5,5,49,4,0,5,4,2,1,0,1,1,1,1,0,96,3,3,3,3,2,4,100,5,5,3,5,3,7,1,2,1,1
9462,1,4,3,4,24,1,3,1,1,45,3,0,4,3,1,1,0,3,2,2,1,1,100,4,2,3,4,5,3,100,3,4,2,3,3,4,3,2,3,1
12713,0,5,7,7,61,3,3,4,4,55,4,1,1,3,2,2,0,1,1,1,1,1,80,4,3,3,5,6,3,90,5,9,1,2,3,2,4,1,4,1
12870,1,5,6,6,49,2,3,3,3,46,4,0,3,3,2,1,0,1,1,1,1,1,20,3,3,3,3,4,3,-2,4,7,2,4,3,8,1,2,2,1
12172,1,6,6,4,76,3,1,5,5,52,4,1,4,4,2,1,0,1,1,1,1,1,50,3,3,3,3,3,4,-2,2,7,2,3,3,8,1,1,1,1
9710,0,6,6,6,60,3,4,3,4,44,4,1,3,3,2,1,0,1,1,1,1,1,90,4,2,3,3,6,3,75,5,7,2,3,3,6,2,1,5,1
8333,1,4,3,4,30,2,2,2,1,34,2,0,3,2,2,1,0,2,2,3,3,1,50,4,3,2,2,2,3,-2,4,8,3,6,3,8,1,1,1,1
13385,0,7,6,7,59,3,3,4,4,55,4,0,5,3,1,1,0,1,1,1,1,1,-1,2,1,1,3,6,4,-2,2,3,4,9,3,8,1,1,2,1
8136,1,4,3,6,49,2,1,2,4,40,3,0,3,3,2,1,0,1,1,1,1,1,80,4,2,2,2,3,3,10,5,8,4,9,3,3,3,1,5,4
8137,0,7,7,5,76,3,5,5,5,57,4,0,2,3,3,2,0,1,1,1,1,1,75,1,3,3,3,6,4,-2,2,2,4,8,3,8,1,2,2,1
8138,0,6,6,6,53,3,3,5,4,55,4,1,3,3,2,2,0,1,1,1,1,1,95,4,3,3,4,6,3,95,4,7,1,2,3,1,4,2,4,1
12099,1,2,4,4,30,1,3,3,1,55,3,1,1,3,2,2,1,3,3,1,1,1,50,4,3,3,1,1,1,100,3,1,2,4,1,2,4,2,4,1
10375,0,7,7,7,55,4,4,4,3,82,4,1,2,4,1,1,0,1,1,1,1,1,75,4,3,4,3,7,4,100,4,8,4,8,3,7,1,2,1,1
14340,1,-1,-1,-1,71,5,5,5,5,82,5,0,7,4,1,1,0,1,1,1,1,1,-1,3,4,4,3,4,4,50,2,7,1,2,3,5,2,1,3,1
11511,0,5,4,1,57,3,2,2,3,52,4,1,4,3,2,1,0,1,1,1,1,1,90,5,3,3,3,7,4,100,4,9,2,3,3,6,2,1,1,1
10153,1,2,3,3,73,4,5,4,5,53,4,1,2,4,2,1,0,1,1,1,1,1,100,2,3,3,3,6,4,-2,3,3,3,5,3,8,1,1,1,1
12782,0,5,6,7,50,2,3,3,3,39,3,1,5,3,2,1,0,1,1,1,1,0,100,4,3,3,3,5,3,65,3,5,2,3,3,2,4,2,5,1
9939,1,5,7,6,26,2,2,2,2,44,2,0,2,3,2,1,0,1,2,1,1,1,80,2,3,3,5,5,3,75,4,3,2,4,3,2,4,1,5,1
10922,0,6,7,7,55,4,4,4,5,47,5,1,5,4,1,1,0,2,2,2,2,0,75,3,3,4,5,6,4,99,4,1,3,5,1,1,4,2,4,1
9940,0,5,7,7,53,2,3,2,5,68,4,1,7,3,2,1,0,1,1,1,1,1,75,4,3,3,4,4,3,100,3,9,3,6,3,4,3,2,1,1
11734,1,3,5,5,51,3,3,3,4,60,4,1,5,3,2,2,0,1,1,1,2,1,90,5,3,4,4,3,3,60,5,8,4,9,3,5,2,1,1,1
12021,1,5,4,7,54,3,3,3,2,50,4,-1,4,3,1,3,1,2,1,1,1,0,100,3,3,3,4,4,3,75,2,1,2,3,2,6,2,2,4,2
10154,1,6,6,6,73,4,4,4,5,46,4,0,5,3,1,1,0,1,1,1,1,1,100,3,3,3,3,5,4,50,5,9,3,7,3,7,2,2,1,1
12173,1,-4,-4,-4,-4,-4,-4,-4,-4,48,3,1,3,1,1,1,0,2,1,2,2,1,100,4,3,2,2,1,3,50,5,8,3,5,3,5,2,2,3,1
8334,0,7,7,7,67,4,5,5,4,56,4,1,1,3,2,1,0,1,1,1,1,1,50,3,4,4,5,6,4,100,5,9,4,9,3,3,3,1,1,4
14306,0,5,6,5,58,3,3,3,3,54,4,1,5,4,1,1,0,1,1,1,1,1,98,2,3,4,2,2,4,100,4,8,3,5,3,6,2,2,1,3
13100,1,5,7,5,65,4,5,5,5,45,3,1,5,4,2,1,0,1,1,1,1,1,2,4,2,4,4,3,4,70,4,9,2,3,3,3,3,1,1,1
10577,1,5,5,7,54,4,3,3,4,55,3,1,5,3,2,2,0,1,2,1,1,1,20,3,3,3,2,3,3,45,3,9,1,1,3,5,2,1,3,1
9711,1,3,3,4,29,1,1,1,5,38,2,0,4,2,1,1,1,2,3,1,1,0,85,4,2,2,2,4,2,50,2,1,3,5,1,3,3,1,4,1
9941,0,6,5,4,49,1,3,3,3,41,3,1,6,3,2,1,0,1,1,1,1,1,100,4,2,3,1,3,4,90,3,8,4,9,3,7,1,2,1,1
10376,0,5,5,4,42,4,2,3,3,54,4,1,2,3,1,1,0,1,1,2,1,1,75,3,3,4,4,1,2,40,3,6,3,7,3,3,3,1,3,1
14326,0,7,7,7,42,1,1,2,2,47,3,0,3,3,1,2,0,1,1,1,1,1,100,2,3,4,4,5,4,-2,2,3,3,7,3,8,1,2,2,1
13727,1,5,6,7,38,2,3,1,1,45,4,1,5,3,3,2,0,1,1,2,2,1,80,5,4,4,4,5,4,100,5,7,1,2,3,2,4,1,4,1
11106,0,6,6,6,67,3,3,4,4,51,3,1,2,4,2,2,0,1,1,1,1,1,87,2,3,3,3,5,3,-1,3,5,2,3,3,7,1,2,1,2
13770,0,1,7,4,45,2,2,2,3,53,4,1,2,4,1,1,0,3,2,1,1,1,5,2,3,4,5,2,1,85,4,3,2,3,3,2,4,2,4,2
8335,0,7,7,7,64,3,3,3,5,56,5,1,2,3,3,2,0,1,1,1,1,1,90,4,3,4,5,5,4,100,4,7,2,4,3,3,3,2,1,1
13628,1,6,5,6,71,3,3,4,4,59,5,1,1,4,2,2,0,1,1,1,1,1,10,2,4,4,1,3,2,-2,4,8,1,1,3,8,1,1,1,1
9463,0,6,6,4,90,5,5,4,5,57,4,1,6,4,2,1,0,1,1,1,1,1,100,2,4,3,3,6,4,85,4,9,3,7,3,7,2,1,1,1
11632,1,5,6,6,59,4,3,3,4,48,3,1,5,4,1,1,0,1,1,1,1,1,20,4,3,3,4,6,3,50,2,6,3,5,3,4,3,1,3,1
8976,1,4,4,4,82,5,5,4,5,85,4,0,7,4,2,1,0,1,1,1,1,1,50,1,4,4,3,4,4,99,5,8,3,5,3,7,1,1,1,1
14391,0,6,6,6,52,3,3,2,4,39,3,0,5,3,2,1,0,1,1,2,1,0,50,4,2,4,5,5,2,90,4,3,4,9,2,2,4,2,3,1
9942,1,6,5,7,76,4,3,4,4,38,5,0,4,3,2,1,0,1,1,1,1,1,100,2,2,2,5,5,4,-2,2,5,3,5,3,8,1,2,1,1
11845,0,7,6,6,95,5,5,5,5,85,5,1,4,4,2,1,0,1,1,1,1,0,-1,2,4,4,5,5,4,75,4,8,4,9,3,6,2,1,1,1
12871,0,6,6,6,70,4,5,3,5,65,5,1,2,4,2,2,0,1,1,1,1,1,90,3,3,4,5,5,4,80,5,8,1,2,3,2,4,2,1,1
8012,1,6,7,7,43,4,3,3,3,48,4,1,4,4,1,1,8,2,2,2,2,1,33,3,3,3,3,4,1,100,4,8,1,2,3,2,4,1,4,2
8139,1,5,5,4,50,3,3,2,3,33,3,0,2,3,3,1,0,1,1,1,1,0,10,4,3,2,4,3,3,90,5,7,2,3,3,2,4,1,4,1
10578,0,6,6,7,77,5,5,5,3,62,5,1,2,4,2,3,0,1,1,1,1,1,90,2,4,4,3,6,3,-2,5,8,4,9,3,8,1,1,1,1
11367,1,7,1,7,95,5,5,5,5,75,5,1,6,4,1,1,0,1,1,1,1,0,100,1,4,4,4,7,4,100,4,3,3,5,2,6,2,1,1,2
11512,0,6,6,2,60,4,4,4,3,63,4,0,5,4,2,1,0,1,1,1,1,0,10,2,3,3,4,6,4,95,3,4,3,5,3,6,2,1,3,1
14315,0,5,6,5,42,3,2,3,3,51,3,1,2,3,1,3,0,1,2,1,1,1,65,4,4,3,4,3,4,75,5,6,4,9,3,4,3,1,1,1
11513,0,5,7,7,58,3,3,3,4,56,5,1,2,3,2,2,0,1,1,1,1,1,100,5,4,4,5,7,3,50,4,7,2,3,3,5,2,2,1,1
11735,1,7,6,6,45,3,4,5,1,39,3,0,5,3,3,2,8,2,2,3,2,0,-1,1,2,2,4,5,2,28,1,2,3,6,2,3,3,1,4,1
11736,0,6,6,5,72,5,4,4,5,49,4,1,2,4,2,1,0,1,1,1,1,1,80,3,4,4,3,6,4,100,5,5,1,2,3,7,2,2,1,1
8746,0,5,5,6,50,3,3,3,3,48,3,0,5,3,2,1,0,1,1,1,1,1,100,4,3,3,4,5,3,90,5,9,1,1,3,5,2,2,1,1
9712,1,7,7,7,78,4,4,5,5,67,5,0,5,4,2,1,0,1,1,1,1,1,75,3,3,4,5,2,4,-2,5,8,1,2,3,8,1,1,1,2
9713,0,7,7,5,69,4,4,4,5,55,5,1,5,3,2,1,0,1,1,1,1,1,90,1,3,4,5,7,4,99,4,7,3,5,3,7,1,1,1,1
8538,1,3,3,7,60,4,4,3,3,50,4,1,5,4,2,1,0,1,1,1,2,1,90,2,4,3,3,2,4,50,4,8,3,5,3,6,2,1,1,1
7869,0,7,7,7,62,3,3,3,5,42,3,1,3,4,1,1,0,1,1,1,1,1,50,3,3,3,5,7,4,100,3,5,3,5,3,2,4,1,3,1
13256,0,5,5,4,41,1,2,2,2,35,3,1,4,2,2,1,0,2,1,2,2,1,-1,5,3,3,3,4,3,75,3,5,3,5,3,3,3,2,3,1
10155,0,5,5,7,60,3,4,4,4,60,4,0,3,3,1,1,0,1,1,1,1,1,50,4,3,4,4,7,4,-2,5,7,3,5,3,8,1,1,1,1
8747,0,6,6,6,58,4,4,4,3,62,4,1,3,4,1,1,0,1,1,1,1,0,95,2,3,3,3,6,3,100,5,9,2,4,3,6,2,2,3,1
11633,1,5,5,3,47,1,3,3,1,49,3,1,5,3,1,1,0,2,1,2,1,0,2,2,3,2,2,2,4,-2,3,2,2,4,2,8,1,1,2,1
11514,0,6,6,7,59,3,4,4,4,54,4,1,5,3,2,1,0,1,1,1,1,1,98,3,3,3,3,6,3,100,4,5,4,9,3,7,1,1,1,1
8748,1,7,7,7,49,1,3,3,2,45,3,1,1,4,2,2,0,1,1,1,1,1,60,3,2,3,2,6,4,50,3,7,3,7,3,2,4,2,1,4
8140,1,5,5,5,53,3,4,3,3,47,4,0,3,3,1,1,0,1,1,1,1,1,90,3,3,3,3,3,4,0,2,6,2,3,3,4,2,2,1,1
